horse_num,oriental_1,oriental_2,oriental_3,oriental_sum,apple_1,apple_2,apple_3,apple_sum,pro_1,pro_2,pro_3,pro_sum,total_1,total_2,total_3,total_sum,w_h_odd,s_b_odd,result,file_name,sheet_name,W.H. FixOdd 60,S.B.Fix Odd 60
5,2.0,10.0,8.0,20.0,3.0,1.0,5.0,9.0,0.0,7.0,5.0,12.0,5.0,18.0,18.0,41.0,5.0,5.0,1.0,M2019-12-21D,Race(1),,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,M2019-12-21D,Race(1),,
7,0.0,0.0,7.0,7.0,0.0,2.0,3.0,5.0,0.0,3.0,4.0,7.0,0.0,5.0,14.0,19.0,11.0,11.0,2.0,M2019-12-21D,Race(1),,
8,3.0,2.0,8.0,13.0,3.0,4.0,14.0,21.0,3.0,4.0,10.0,17.0,9.0,10.0,32.0,51.0,5.0,5.0,0.0,M2019-12-21D,Race(1),,
9,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,6.0,18.0,18.0,0.0,M2019-12-21D,Race(1),,
11,0.0,2.0,0.0,2.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,5.0,1.0,8.0,6.0,6.0,2.0,M2019-12-21D,Race(10),,
6,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,26.0,26.0,0.0,M2019-12-21D,Race(10),,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0,M2019-12-21D,Race(10),,
2,0.0,9.0,4.0,13.0,5.0,13.0,5.0,23.0,6.0,4.0,4.0,14.0,11.0,26.0,13.0,50.0,7.5,7.5,0.0,M2019-12-21D,Race(10),,
3,0.0,2.0,5.0,7.0,0.0,1.0,2.0,3.0,1.0,4.0,3.0,8.0,1.0,7.0,10.0,18.0,12.0,12.0,0.0,M2019-12-21D,Race(10),,
4,2.0,8.0,6.0,16.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,5.0,9.0,8.0,22.0,6.0,6.0,0.0,M2019-12-21D,Race(10),,
5,2.0,0.0,3.0,5.0,2.0,1.0,5.0,8.0,0.0,1.0,8.0,9.0,4.0,2.0,16.0,22.0,7.5,7.5,0.0,M2019-12-21D,Race(10),,
7,2.0,3.0,3.0,8.0,5.0,3.0,12.0,20.0,3.0,7.0,2.0,12.0,10.0,13.0,17.0,40.0,11.0,11.0,0.0,M2019-12-21D,Race(10),,
12,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,16.0,16.0,0.0,M2019-12-21D,Race(10),,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,M2019-12-21D,Race(10),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,M2019-12-21D,Race(10),,
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,M2019-12-21D,Race(10),,
14,0.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,8.0,3.0,4.0,7.0,14.0,15.0,15.0,3.0,M2019-12-21D,Race(10),,
8,22.0,6.0,0.0,28.0,15.0,8.0,2.0,25.0,11.0,6.0,1.0,18.0,48.0,20.0,3.0,71.0,4.0,4.0,1.0,M2019-12-21D,Race(10),,
11,2.0,2.0,3.0,7.0,1.0,2.0,5.0,8.0,2.0,1.0,4.0,7.0,5.0,5.0,12.0,22.0,8.0,8.0,2.0,M2019-12-21D,Race(2),,
9,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,4.0,0.0,6.0,21.0,21.0,3.0,M2019-12-21D,Race(2),,
1,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,5.0,51.0,51.0,0.0,M2019-12-21D,Race(2),,
2,3.0,10.0,8.0,21.0,7.0,13.0,4.0,24.0,8.0,5.0,3.0,16.0,18.0,28.0,15.0,61.0,7.5,7.5,0.0,M2019-12-21D,Race(2),,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,0.0,M2019-12-21D,Race(2),,
8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,5.0,1.0,0.0,6.0,21.0,21.0,0.0,M2019-12-21D,Race(2),,
6,5.0,8.0,10.0,23.0,3.0,3.0,14.0,20.0,3.0,3.0,8.0,14.0,11.0,14.0,32.0,57.0,3.5,3.5,1.0,M2019-12-21D,Race(2),,
7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,31.0,31.0,0.0,M2019-12-21D,Race(2),,
12,16.0,2.0,4.0,22.0,14.0,9.0,2.0,25.0,7.0,10.0,2.0,19.0,37.0,21.0,8.0,66.0,3.7,3.7,0.0,M2019-12-21D,Race(2),,
14,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,13.0,13.0,0.0,M2019-12-21D,Race(2),,
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,M2019-12-21D,Race(2),,
10,0.0,3.0,5.0,8.0,1.0,1.0,2.0,4.0,0.0,2.0,3.0,5.0,1.0,6.0,10.0,17.0,10.0,10.0,0.0,M2019-12-21D,Race(2),,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,41.0,41.0,0.0,M2019-12-21D,Race(2),,
5,2.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,6.0,5.0,2.0,4.0,11.0,11.0,11.0,0.0,M2019-12-21D,Race(2),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,M2019-12-21D,Race(3),,
11,2.0,3.0,8.0,13.0,7.0,6.0,13.0,26.0,6.0,9.0,1.0,16.0,15.0,18.0,22.0,55.0,9.5,9.5,3.0,M2019-12-21D,Race(3),,
3,0.0,0.0,6.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,8.0,31.0,31.0,0.0,M2019-12-21D,Race(3),,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,M2019-12-21D,Race(3),,
8,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,2.0,4.0,7.0,7.5,7.5,0.0,M2019-12-21D,Race(3),,
7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,51.0,51.0,0.0,M2019-12-21D,Race(3),,
6,0.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,6.0,31.0,31.0,0.0,M2019-12-21D,Race(3),,
5,17.0,6.0,7.0,30.0,17.0,7.0,3.0,27.0,14.0,2.0,6.0,22.0,48.0,15.0,16.0,79.0,3.8,3.8,0.0,M2019-12-21D,Race(3),,
1,2.0,6.0,2.0,10.0,2.0,2.0,5.0,9.0,4.0,1.0,7.0,12.0,8.0,9.0,14.0,31.0,6.0,6.0,0.0,M2019-12-21D,Race(3),,
4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,18.0,18.0,0.0,M2019-12-21D,Race(3),,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,67.0,0.0,M2019-12-21D,Race(3),,
13,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,31.0,31.0,2.0,M2019-12-21D,Race(3),,
12,9.0,6.0,5.0,20.0,2.0,14.0,4.0,20.0,1.0,13.0,4.0,18.0,12.0,33.0,13.0,58.0,3.3,3.3,1.0,M2019-12-21D,Race(3),,
14,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,10.0,10.0,0.0,M2019-12-21D,Race(3),,
1,12.0,7.0,5.0,24.0,5.0,15.0,4.0,24.0,6.0,8.0,3.0,17.0,23.0,30.0,12.0,65.0,4.6,4.6,0.0,M2019-12-21D,Race(4),,
12,0.0,0.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,17.0,17.0,0.0,M2019-12-21D,Race(4),,
2,0.0,7.0,0.0,7.0,3.0,3.0,14.0,20.0,5.0,3.0,6.0,14.0,8.0,13.0,20.0,41.0,9.5,9.5,0.0,M2019-12-21D,Race(4),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,M2019-12-21D,Race(4),,
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,M2019-12-21D,Race(4),,
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,M2019-12-21D,Race(4),,
11,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,51.0,51.0,0.0,M2019-12-21D,Race(4),,
9,4.0,6.0,5.0,15.0,2.0,1.0,4.0,7.0,1.0,1.0,4.0,6.0,7.0,8.0,13.0,28.0,4.6,4.6,1.0,M2019-12-21D,Race(4),,
8,14.0,5.0,4.0,23.0,18.0,7.0,2.0,27.0,11.0,3.0,6.0,20.0,43.0,15.0,12.0,70.0,2.6,2.6,2.0,M2019-12-21D,Race(4),,
7,0.0,5.0,2.0,7.0,0.0,4.0,2.0,6.0,0.0,6.0,0.0,6.0,0.0,15.0,4.0,19.0,14.0,14.0,0.0,M2019-12-21D,Race(4),,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,19.0,19.0,3.0,M2019-12-21D,Race(4),,
5,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,3.0,3.0,6.0,12.0,4.0,3.0,10.0,17.0,17.0,17.0,0.0,M2019-12-21D,Race(4),,
3,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,31.0,31.0,0.0,M2019-12-21D,Race(4),,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,67.0,0.0,M2019-12-21D,Race(4),,
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,M2019-12-21D,Race(5),,
4,12.0,10.0,3.0,25.0,1.0,17.0,7.0,25.0,3.0,12.0,3.0,18.0,16.0,39.0,13.0,68.0,4.6,4.6,0.0,M2019-12-21D,Race(5),,
2,5.0,0.0,7.0,12.0,4.0,5.0,17.0,26.0,5.0,3.0,11.0,19.0,14.0,8.0,35.0,57.0,3.6,3.6,0.0,M2019-12-21D,Race(5),,
1,10.0,13.0,4.0,27.0,25.0,4.0,1.0,30.0,18.0,6.0,2.0,26.0,53.0,23.0,7.0,83.0,3.3,3.3,2.0,M2019-12-21D,Race(5),,
3,0.0,5.0,10.0,15.0,0.0,2.0,3.0,5.0,0.0,2.0,3.0,5.0,0.0,9.0,16.0,25.0,9.5,9.5,0.0,M2019-12-21D,Race(5),,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,M2019-12-21D,Race(5),,
7,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,10.0,10.0,31.0,31.0,1.0,M2019-12-21D,Race(5),,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,M2019-12-21D,Race(5),,
8,3.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,3.0,2.0,8.0,9.0,9.0,0.0,M2019-12-21D,Race(5),,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,0.0,M2019-12-21D,Race(5),,
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,M2019-12-21D,Race(5),,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,M2019-12-21D,Race(5),,
12,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,7.0,10.0,10.0,0.0,M2019-12-21D,Race(5),,
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,3.0,M2019-12-21D,Race(5),,
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-12-21D,Race(6),,
11,7.0,5.0,8.0,20.0,19.0,5.0,4.0,28.0,13.0,4.0,5.0,22.0,39.0,14.0,17.0,70.0,2.7,2.7,0.0,M2019-12-21D,Race(6),,
10,3.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,7.0,9.0,9.0,0.0,M2019-12-21D,Race(6),,
9,3.0,3.0,3.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,7.0,13.0,16.0,16.0,0.0,M2019-12-21D,Race(6),,
13,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,34.0,34.0,0.0,M2019-12-21D,Race(6),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-12-21D,Race(6),,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,41.0,41.0,0.0,M2019-12-21D,Race(6),,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,1.0,M2019-12-21D,Race(6),,
14,0.0,5.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,6.0,4.0,10.0,13.0,13.0,0.0,M2019-12-21D,Race(6),,
1,15.0,8.0,7.0,30.0,8.0,15.0,4.0,27.0,8.0,6.0,6.0,20.0,31.0,29.0,17.0,77.0,4.0,4.0,3.0,M2019-12-21D,Race(6),,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,M2019-12-21D,Race(6),,
3,2.0,3.0,2.0,7.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,5.0,5.0,13.0,7.5,7.5,2.0,M2019-12-21D,Race(6),,
4,0.0,2.0,3.0,5.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,6.0,11.0,19.0,19.0,0.0,M2019-12-21D,Race(6),,
6,0.0,2.0,3.0,5.0,3.0,8.0,15.0,26.0,3.0,12.0,6.0,21.0,6.0,22.0,24.0,52.0,10.0,10.0,0.0,M2019-12-21D,Race(6),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,34.0,26.0,0.0,M2019-12-21D,Race(7),,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,126.0,0.0,M2019-12-21D,Race(7),,
3,25.0,3.0,2.0,30.0,9.0,19.0,2.0,30.0,12.0,11.0,3.0,26.0,46.0,33.0,7.0,86.0,1.95,2.0,1.0,M2019-12-21D,Race(7),,
2,0.0,0.0,5.0,5.0,0.0,1.0,3.0,4.0,0.0,2.0,4.0,6.0,0.0,3.0,12.0,15.0,34.0,31.0,0.0,M2019-12-21D,Race(7),,
1,0.0,21.0,7.0,28.0,20.0,6.0,3.0,29.0,14.0,10.0,1.0,25.0,34.0,37.0,11.0,82.0,3.4,3.3,2.0,M2019-12-21D,Race(7),,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-12-21D,Race(7),,
7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,81.0,71.0,0.0,M2019-12-21D,Race(7),,
10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,3.0,4.0,41.0,41.0,0.0,M2019-12-21D,Race(7),,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,41.0,0.0,M2019-12-21D,Race(7),,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,34.0,0.0,M2019-12-21D,Race(7),,
9,5.0,0.0,5.0,10.0,1.0,3.0,15.0,19.0,0.0,0.0,6.0,6.0,6.0,3.0,26.0,35.0,8.5,8.0,0.0,M2019-12-21D,Race(7),,
12,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,20.0,17.0,3.0,M2019-12-21D,Race(7),,
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,126.0,0.0,M2019-12-21D,Race(7),,
14,0.0,6.0,6.0,12.0,0.0,1.0,3.0,4.0,0.0,2.0,4.0,6.0,0.0,9.0,13.0,22.0,10.0,10.0,0.0,M2019-12-21D,Race(7),,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,101.0,101.0,0.0,M2019-12-21D,Race(8),,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,M2019-12-21D,Race(8),,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-12-21D,Race(8),,
4,5.0,16.0,7.0,28.0,6.0,23.0,0.0,29.0,13.0,10.0,1.0,24.0,24.0,49.0,8.0,81.0,4.4,4.4,1.0,M2019-12-21D,Race(8),,
13,2.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,6.0,8.0,31.0,31.0,0.0,M2019-12-21D,Race(8),,
6,2.0,3.0,9.0,14.0,1.0,1.0,17.0,19.0,0.0,3.0,12.0,15.0,3.0,7.0,38.0,48.0,4.8,4.8,0.0,M2019-12-21D,Race(8),,
7,0.0,2.0,2.0,4.0,1.0,2.0,3.0,6.0,0.0,4.0,5.0,9.0,1.0,8.0,10.0,19.0,19.0,19.0,2.0,M2019-12-21D,Race(8),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,M2019-12-21D,Race(8),,
9,0.0,2.0,8.0,10.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,2.0,17.0,19.0,16.0,16.0,0.0,M2019-12-21D,Race(8),,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,201.0,0.0,M2019-12-21D,Race(8),,
10,21.0,7.0,2.0,30.0,22.0,4.0,3.0,29.0,12.0,9.0,2.0,23.0,55.0,20.0,7.0,82.0,1.7,1.7,0.0,M2019-12-21D,Race(8),,
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,3.0,M2019-12-21D,Race(8),,
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,M2019-12-21D,Race(8),,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,M2019-12-21D,Race(8),,
11,16.0,7.0,3.0,26.0,18.0,5.0,5.0,28.0,15.0,5.0,3.0,23.0,49.0,17.0,11.0,77.0,2.65,2.6,2.0,M2019-12-21D,Race(9),,
13,0.0,2.0,5.0,7.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,6.0,11.0,9.0,11.0,0.0,M2019-12-21D,Race(9),,
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,23.0,34.0,0.0,M2019-12-21D,Race(9),,
10,2.0,11.0,3.0,16.0,1.0,0.0,3.0,4.0,0.0,1.0,5.0,6.0,3.0,12.0,11.0,26.0,8.5,8.0,1.0,M2019-12-21D,Race(9),,
9,0.0,3.0,7.0,10.0,1.0,3.0,12.0,16.0,0.0,3.0,5.0,8.0,1.0,9.0,24.0,34.0,9.5,9.0,0.0,M2019-12-21D,Race(9),,
8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,3.0,4.0,23.0,21.0,0.0,M2019-12-21D,Race(9),,
5,12.0,0.0,2.0,14.0,5.0,13.0,5.0,23.0,2.0,7.0,2.0,11.0,19.0,20.0,9.0,48.0,7.0,6.5,3.0,M2019-12-21D,Race(9),,
4,0.0,3.0,6.0,9.0,1.0,3.0,1.0,5.0,1.0,2.0,5.0,8.0,2.0,8.0,12.0,22.0,23.0,26.0,0.0,M2019-12-21D,Race(9),,
3,0.0,4.0,2.0,6.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,5.0,3.0,8.0,3.0,14.0,9.0,8.5,0.0,M2019-12-21D,Race(9),,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,18.0,17.0,0.0,M2019-12-21D,Race(9),,
1,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,6.0,41.0,31.0,0.0,M2019-12-21D,Race(9),,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,M2019-12-21D,Race(9),,
6,0.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,3.0,2.0,2.0,7.0,5.0,4.0,3.0,12.0,14.0,13.0,0.0,M2019-12-21D,Race(9),,
11,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,34.0,34.0,1.0,M2019-12-26D,Race(1),,
1,22.0,6.0,2.0,30.0,15.0,6.0,1.0,22.0,17.0,7.0,2.0,26.0,54.0,19.0,5.0,78.0,1.8,1.8,0.0,M2019-12-26D,Race(1),,
2,4.0,16.0,8.0,28.0,11.0,11.0,4.0,26.0,3.0,12.0,4.0,19.0,18.0,39.0,16.0,73.0,6.0,6.0,0.0,M2019-12-26D,Race(1),,
3,0.0,0.0,5.0,5.0,0.0,1.0,4.0,5.0,0.0,1.0,6.0,7.0,0.0,2.0,15.0,17.0,16.0,16.0,0.0,M2019-12-26D,Race(1),,
4,0.0,0.0,3.0,3.0,1.0,1.0,9.0,11.0,1.0,2.0,2.0,5.0,2.0,3.0,14.0,19.0,13.0,13.0,0.0,M2019-12-26D,Race(1),,
5,0.0,0.0,5.0,5.0,1.0,1.0,7.0,9.0,1.0,1.0,9.0,11.0,2.0,2.0,21.0,25.0,18.0,18.0,0.0,M2019-12-26D,Race(1),,
6,0.0,6.0,2.0,8.0,1.0,10.0,4.0,15.0,2.0,3.0,3.0,8.0,3.0,19.0,9.0,31.0,8.0,8.0,0.0,M2019-12-26D,Race(1),,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,M2019-12-26D,Race(1),,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,M2019-12-26D,Race(1),,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,M2019-12-26D,Race(1),,
10,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,21.0,21.0,2.0,M2019-12-26D,Race(1),,
12,4.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,2.0,8.0,8.0,8.0,3.0,M2019-12-26D,Race(1),,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,61.0,61.0,0.0,M2019-12-26D,Race(2),,
3,5.0,9.0,9.0,23.0,2.0,11.0,10.0,23.0,4.0,9.0,6.0,19.0,11.0,29.0,25.0,65.0,5.5,5.5,2.0,M2019-12-26D,Race(2),,
4,23.0,5.0,2.0,30.0,20.0,10.0,0.0,30.0,20.0,5.0,0.0,25.0,63.0,20.0,2.0,85.0,2.05,2.1,3.0,M2019-12-26D,Race(2),,
5,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,4.0,4.0,0.0,2.0,8.0,10.0,13.0,13.0,0.0,M2019-12-26D,Race(2),,
6,2.0,8.0,5.0,15.0,8.0,3.0,5.0,16.0,2.0,5.0,4.0,11.0,12.0,16.0,14.0,42.0,5.0,5.0,1.0,M2019-12-26D,Race(2),,
