horse_num,oriental_1,oriental_2,oriental_3,oriental_sum,apple_1,apple_2,apple_3,apple_sum,pro_1,pro_2,pro_3,pro_sum,total_1,total_2,total_3,total_sum,w_h_odd,s_b_odd,result,file_name,sheet_name,W.H. FixOdd 60,S.B.Fix Odd 60
1,6,7,5,18,10,6,9,25,10,6,1,17,26,19,15,60,3.8,3.8,0.0,M2020-01-01D,Race(9),,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0.0,M2020-01-01D,Race(9),,
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0.0,M2020-01-01D,Race(9),,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.0,M2020-01-01D,Race(9),,
11,0,0,0,0,0,1,0,1,0,2,1,3,0,3,1,4,61,61,0.0,M2020-01-01D,Race(9),,
12,3,12,6,21,2,3,6,11,1,6,6,13,6,21,18,45,7,7,3.0,M2020-01-01D,Race(9),,
13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,34,34,1.0,M2020-01-01D,Race(9),,
14,4,2,0,6,1,1,3,5,3,1,1,5,8,4,4,16,8,8,0.0,M2020-01-01D,Race(9),,
4,5,2,10,17,5,17,4,26,7,7,5,19,17,26,19,62,4.8,4.8,2.0,M2020-01-01D,Race(9),,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0.0,M2020-01-01D,Race(9),,
3,7,3,9,19,10,0,4,14,3,2,3,8,20,5,16,41,8.5,8.5,0.0,M2020-01-01D,Race(9),,
2,0,2,0,2,0,1,1,2,0,1,1,2,0,4,2,6,26,26,0.0,M2020-01-01D,Race(9),,
7,5,2,0,7,2,1,3,6,2,1,6,9,9,4,9,22,5,5,0.0,M2020-01-01D,Race(9),,
6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,51,51,0.0,M2020-01-01D,Race(9),,
4,5,3,5,13,1,3,2,6,1,8,4,13,7,14,11,32,6.5,6.5,0.0,M2020-01-05D,Race(1),,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0.0,M2020-01-05D,Race(1),,
13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,34,34,3.0,M2020-01-05D,Race(1),,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0.0,M2020-01-05D,Race(1),,
12,0,5,5,10,1,2,4,7,1,2,6,9,2,9,15,26,14,14,1.0,M2020-01-05D,Race(1),,
1,0,2,3,5,0,0,0,0,1,0,2,3,1,2,5,8,26,26,0.0,M2020-01-05D,Race(1),,
3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,61,61,0.0,M2020-01-05D,Race(1),,
5,3,5,5,13,14,4,4,22,6,4,3,13,23,13,12,48,4,4,0.0,M2020-01-05D,Race(1),,
6,4,0,0,4,2,3,3,8,2,3,2,7,8,6,5,19,20,20,2.0,M2020-01-05D,Race(1),,
2,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,31,31,0.0,M2020-01-05D,Race(1),,
8,10,8,12,30,6,16,4,26,10,7,5,22,26,31,21,78,2.6,2.6,0.0,M2020-01-05D,Race(1),,
9,8,2,0,10,6,2,13,21,4,1,3,8,18,5,16,39,8,8,0.0,M2020-01-05D,Race(1),,
10,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,31,31,0.0,M2020-01-05D,Race(1),,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0.0,M2020-01-05D,Race(1),,
3,2,3,5,10,0,3,15,18,0,3,5,8,2,9,25,36,7,7,1.0,M2020-01-05D,Race(10),,
1,10,8,7,25,20,5,4,29,15,5,3,23,45,18,14,77,3.6,3.6,3.0,M2020-01-05D,Race(10),,
2,0,2,0,2,0,2,0,2,0,0,0,0,0,4,0,4,14,14,0.0,M2020-01-05D,Race(10),,
5,5,0,0,5,0,0,0,0,1,2,0,3,6,2,0,8,13,13,0.0,M2020-01-05D,Race(10),,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0.0,M2020-01-05D,Race(10),,
6,3,3,2,8,2,3,3,8,4,4,4,12,9,10,9,28,8,8,0.0,M2020-01-05D,Race(10),,
14,0,0,6,6,1,4,3,8,1,6,5,12,2,10,14,26,12,12,0.0,M2020-01-05D,Race(10),,
13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,81,81,0.0,M2020-01-05D,Race(10),,
12,3,2,0,5,0,1,0,1,0,0,0,0,3,3,0,6,21,21,0.0,M2020-01-05D,Race(10),,
11,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,10,10,0.0,M2020-01-05D,Race(10),,
10,7,7,7,21,7,12,3,22,5,6,4,15,19,25,14,58,4.4,4.4,2.0,M2020-01-05D,Race(10),,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0.0,M2020-01-05D,Race(10),,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0.0,M2020-01-05D,Race(10),,
9,0,3,3,6,0,0,2,2,0,0,4,4,0,3,9,12,16,16,0.0,M2020-01-05D,Race(10),,
6,0,2,2,4,0,0,0,0,0,0,1,1,0,2,3,5,15,15,0.0,M2020-01-05D,Race(2),,
2,7,12,4,23,2,3,3,8,4,5,6,15,13,20,13,46,4.4,4.4,0.0,M2020-01-05D,Race(2),,
3,5,2,0,7,2,2,1,5,2,2,1,5,9,6,2,17,12,12,0.0,M2020-01-05D,Race(2),,
5,0,0,3,3,0,1,1,2,0,2,0,2,0,3,4,7,12,12,0.0,M2020-01-05D,Race(2),,
4,8,5,4,17,15,7,7,29,4,10,8,22,27,22,19,68,4.4,4.4,1.0,M2020-01-05D,Race(2),,
12,0,3,3,6,0,0,0,0,0,0,0,0,0,3,3,6,21,21,0.0,M2020-01-05D,Race(2),,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,67,0.0,M2020-01-05D,Race(2),,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.0,M2020-01-05D,Race(2),,
9,6,2,8,16,4,15,5,24,7,6,4,17,17,23,17,57,7,7,0.0,M2020-01-05D,Race(2),,
8,0,0,0,0,1,0,0,1,1,0,1,2,2,0,1,3,16,16,3.0,M2020-01-05D,Race(2),,
7,0,0,0,0,0,0,0,0,2,1,1,4,2,1,1,4,8.5,9,0.0,M2020-01-05D,Race(2),,
1,4,4,6,14,6,2,13,21,6,0,4,10,16,6,23,45,5.5,5.5,2.0,M2020-01-05D,Race(2),,
13,0,2,0,2,0,1,0,1,0,0,0,0,0,3,0,3,14,14,2.0,M2020-01-05D,Race(3),,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.0,M2020-01-05D,Race(3),,
14,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,41,41,0.0,M2020-01-05D,Race(3),,
10,5,8,7,20,5,13,3,21,4,3,2,9,14,24,12,50,4.8,4.8,0.0,M2020-01-05D,Race(3),,
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0.0,M2020-01-05D,Race(3),,
8,15,3,3,21,15,4,4,23,9,3,2,14,39,10,9,58,5.5,5.5,0.0,M2020-01-05D,Race(3),,
6,2,0,0,2,1,0,1,2,2,1,2,5,5,1,3,9,19,19,0.0,M2020-01-05D,Race(3),,
5,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,31,31,0.0,M2020-01-05D,Race(3),,
7,0,0,2,2,0,0,4,4,0,2,6,8,0,2,12,14,11,11,0.0,M2020-01-05D,Race(3),,
3,6,5,4,15,3,4,11,18,4,5,3,12,13,14,18,45,8,8,3.0,M2020-01-05D,Race(3),,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0.0,M2020-01-05D,Race(3),,
1,2,3,3,8,3,3,2,8,2,4,2,8,7,10,7,24,9,9,0.0,M2020-01-05D,Race(3),,
4,0,5,9,14,0,1,3,4,1,1,6,8,1,7,18,26,5,5,1.0,M2020-01-05D,Race(3),,
11,0,2,2,4,0,1,0,1,0,1,0,1,0,4,2,6,17,17,0.0,M2020-01-05D,Race(3),,
9,3,0,0,3,0,0,3,3,1,1,5,7,4,1,8,13,9.5,9.5,0.0,M2020-01-05D,Race(4),,
10,3,8,3,14,2,4,2,8,1,5,2,8,6,17,7,30,9,9,2.0,M2020-01-05D,Race(4),,
1,3,2,5,10,1,2,12,15,2,4,4,10,6,8,21,35,15,15,0.0,M2020-01-05D,Race(4),,
8,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,61,61,0.0,M2020-01-05D,Race(4),,
7,0,0,9,9,0,2,1,3,0,2,1,3,0,4,11,15,9,9,1.0,M2020-01-05D,Race(4),,
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0.0,M2020-01-05D,Race(4),,
4,3,0,0,3,0,0,0,0,0,1,0,1,3,1,0,4,21,21,0.0,M2020-01-05D,Race(4),,
3,6,5,6,17,10,13,4,27,10,5,6,21,26,23,16,65,4.2,4.5,3.0,M2020-01-05D,Race(4),,
2,7,7,5,19,17,6,5,28,11,6,4,21,35,19,14,68,3.2,3.2,0.0,M2020-01-05D,Race(4),,
5,5,6,2,13,0,2,3,5,1,0,1,2,6,8,6,20,8,8,0.0,M2020-01-05D,Race(4),,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0.0,M2020-01-05D,Race(4),,
12,0,0,0,0,0,1,0,1,0,2,1,3,0,3,1,4,14,14,0.0,M2020-01-05D,Race(4),,
11,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,18,18,0.0,M2020-01-05D,Race(4),,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0.0,M2020-01-05D,Race(4),,
11,0,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,51,41,0.0,M2020-01-05D,Race(5),,
9,3,5,4,12,0,2,1,3,1,4,1,6,4,11,6,21,13,12,0.0,M2020-01-05D,Race(5),,
7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,101,101,0.0,M2020-01-05D,Race(5),,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,67,0.0,M2020-01-05D,Race(5),,
6,0,0,6,6,2,0,3,5,1,0,2,3,3,0,11,14,15,14,0.0,M2020-01-05D,Race(5),,
3,6,2,8,16,3,4,13,20,3,4,8,15,12,10,29,51,5.5,5,3.0,M2020-01-05D,Race(5),,
4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,21,19,0.0,M2020-01-05D,Race(5),,
1,15,10,0,25,22,6,2,30,18,6,1,25,55,22,3,80,1.75,1.85,1.0,M2020-01-05D,Race(5),,
2,2,8,10,20,1,16,7,24,3,7,8,18,6,31,25,62,14,13,2.0,M2020-01-05D,Race(5),,
10,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,2,20,19,0.0,M2020-01-05D,Race(5),,
5,2,5,2,9,2,2,2,6,0,3,3,6,4,10,7,21,12,11,0.0,M2020-01-05D,Race(5),,
8,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,14,16,0.0,M2020-01-05D,Race(5),,
4,0,2,0,2,1,1,0,2,2,0,0,2,3,3,0,6,14,14,0.0,M2020-01-05D,Race(6),,
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0.0,M2020-01-05D,Race(6),,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0.0,M2020-01-05D,Race(6),,
12,3,5,4,12,1,4,4,9,3,3,3,9,7,12,11,30,4,4,1.0,M2020-01-05D,Race(6),,
5,5,0,13,18,0,2,12,14,0,3,8,11,5,5,33,43,7,7,3.0,M2020-01-05D,Race(6),,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0.0,M2020-01-05D,Race(6),,
10,0,3,0,3,0,1,0,1,0,1,0,1,0,5,0,5,21,21,0.0,M2020-01-05D,Race(6),,
6,0,0,0,0,0,0,0,0,0,2,1,3,0,2,1,3,41,41,0.0,M2020-01-05D,Race(6),,
9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,51,51,0.0,M2020-01-05D,Race(6),,
8,3,3,5,11,1,1,2,4,0,1,3,4,4,5,10,19,11,11,0.0,M2020-01-05D,Race(6),,
3,7,7,3,17,4,13,7,24,8,6,4,18,19,26,14,59,4.6,4.6,0.0,M2020-01-05D,Race(6),,
2,12,8,5,25,21,6,2,29,12,7,3,22,45,21,10,76,4,4,2.0,M2020-01-05D,Race(6),,
1,0,2,0,2,0,2,3,5,0,3,3,6,0,7,6,13,16,16,0.0,M2020-01-05D,Race(6),,
7,0,0,0,0,2,0,0,2,1,0,0,1,3,0,0,3,16,16,0.0,M2020-01-05D,Race(6),,
7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,17,17,0.0,M2020-01-05D,Race(7),,
6,3,4,0,7,0,4,2,6,0,4,0,4,3,12,2,17,17,17,0.0,M2020-01-05D,Race(7),,
4,15,2,10,27,26,3,1,30,17,5,3,25,58,10,14,82,2.2,2.2,0.0,M2020-01-05D,Race(7),,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,67,0.0,M2020-01-05D,Race(7),,
9,0,8,6,14,0,13,8,21,3,7,11,21,3,28,25,56,7,7,0.0,M2020-01-05D,Race(7),,
10,0,3,0,3,1,2,2,5,0,5,2,7,1,10,4,15,11,11,2.0,M2020-01-05D,Race(7),,
5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,51,51,0.0,M2020-01-05D,Race(7),,
12,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,81,81,0.0,M2020-01-05D,Race(7),,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.0,M2020-01-05D,Race(7),,
1,7,8,7,22,2,5,11,18,4,2,4,10,13,15,22,50,5.5,5.5,0.0,M2020-01-05D,Race(7),,
2,0,0,5,5,1,0,1,2,2,0,2,4,3,0,8,11,17,17,1.0,M2020-01-05D,Race(7),,
3,3,5,2,10,0,2,5,7,0,3,2,5,3,10,9,22,6.5,6.5,3.0,M2020-01-05D,Race(7),,
6,4,0,11,15,1,5,17,23,1,6,12,19,6,11,40,57,3.6,3.6,2.0,M2020-01-05D,Race(8),,
7,0,2,0,2,0,0,1,1,0,0,1,1,0,2,2,4,26,26,0.0,M2020-01-05D,Race(8),,
8,0,0,0,0,0,0,1,1,1,0,1,2,1,0,2,3,17,17,3.0,M2020-01-05D,Race(8),,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0.0,M2020-01-05D,Race(8),,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0.0,M2020-01-05D,Race(8),,
4,0,2,5,7,2,0,0,2,2,1,2,5,4,3,7,14,16,16,0.0,M2020-01-05D,Race(8),,
10,2,2,3,7,0,1,0,1,0,0,1,1,2,3,4,9,13,13,0.0,M2020-01-05D,Race(8),,
1,15,4,9,28,5,18,6,29,8,9,5,22,28,31,20,79,3,3,0.0,M2020-01-05D,Race(8),,
2,5,3,0,8,3,1,2,6,2,3,1,6,10,7,3,20,15,15,1.0,M2020-01-05D,Race(8),,
3,4,17,2,23,18,5,3,26,11,7,3,21,33,29,8,70,4,4,0.0,M2020-01-05D,Race(8),,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0.0,M2020-01-05D,Race(8),,
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0.0,M2020-01-05D,Race(8),,
11,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,2,21,21,0.0,M2020-01-05D,Race(8),,
7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,51,51,0.0,M2020-01-05D,Race(9),,
3,17,2,4,23,21,1,7,29,13,2,7,22,51,5,18,74,2.5,2.6,1.0,M2020-01-05D,Race(9),,
14,2,2,5,9,3,4,12,19,6,3,4,13,11,9,21,41,6,6,2.0,M2020-01-05D,Race(9),,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0.0,M2020-01-05D,Race(9),,
12,0,2,0,2,0,1,2,3,0,2,2,4,0,5,4,9,14,15,0.0,M2020-01-05D,Race(9),,
10,0,0,0,0,1,0,1,2,1,0,2,3,2,0,3,5,19,19,0.0,M2020-01-05D,Race(9),,
9,4,0,0,4,1,0,1,2,2,1,3,6,7,1,4,12,16,16,0.0,M2020-01-05D,Race(9),,
2,0,5,2,7,0,0,0,0,0,1,0,1,0,6,2,8,31,31,0.0,M2020-01-05D,Race(9),,
8,3,0,0,3,0,1,0,1,0,1,0,1,3,2,0,5,34,34,3.0,M2020-01-05D,Race(9),,
6,0,8,2,10,0,2,1,3,0,2,1,3,0,12,4,16,10,10,0.0,M2020-01-05D,Race(9),,
4,2,9,9,20,0,18,3,21,2,10,1,13,4,37,13,54,5,5,0.0,M2020-01-05D,Race(9),,
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,26,26,0.0,M2020-01-05D,Race(9),,
11,0,0,5,5,2,2,0,4,2,2,1,5,4,4,6,14,21,21,0.0,M2020-01-05D,Race(9),,
5,2,2,3,7,2,1,3,6,0,2,3,5,4,5,9,18,15,15,0.0,M2020-01-05D,Race(9),,
2,4,0,0,4,0,1,1,2,0,1,2,3,4,2,3,9,26,26,0.0,M2020-01-08D,Race(1),,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0.0,M2020-01-08D,Race(1),,
11,6,15,5,26,15,19,1,35,7,7,3,17,28,41,9,78,3.4,3.4,2.0,M2020-01-08D,Race(1),,
10,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,2,16,16,0.0,M2020-01-08D,Race(1),,
9,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,15,15,3.0,M2020-01-08D,Race(1),,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0.0,M2020-01-08D,Race(1),,
7,0,7,9,16,0,1,6,7,2,3,4,9,2,11,19,32,8,8,1.0,M2020-01-08D,Race(1),,
6,18,6,4,28,13,7,2,22,13,8,3,24,44,21,9,74,3,3,0.0,M2020-01-08D,Race(1),,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.0,M2020-01-08D,Race(1),,
3,0,2,0,2,1,2,8,11,3,4,1,8,4,8,9,21,26,26,0.0,M2020-01-08D,Race(1),,
1,2,0,12,14,1,1,11,13,1,2,11,14,4,3,34,41,5.5,5.5,0.0,M2020-01-08D,Race(1),,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.0,M2020-01-08D,Race(1),,
11,0,0,5,5,0,1,4,5,0,1,3,4,0,2,12,14,12,12,3.0,M2020-01-08D,Race(2),,
5,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,41,41,0.0,M2020-01-08D,Race(2),,
4,4,5,5,14,0,10,1,11,0,2,1,3,4,17,7,28,8.5,8.5,0.0,M2020-01-08D,Race(2),,
3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,15,15,0.0,M2020-01-08D,Race(2),,
2,7,6,7,20,13,11,3,27,8,8,5,21,28,25,15,68,3.5,3.5,0.0,M2020-01-08D,Race(2),,
1,14,11,3,28,16,2,4,22,12,5,5,22,42,18,12,72,3.6,3.6,0.0,M2020-01-08D,Race(2),,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0.0,M2020-01-08D,Race(2),,
10,0,0,0,0,0,1,1,2,0,2,1,3,0,3,2,5,21,21,2.0,M2020-01-08D,Race(2),,
6,0,0,3,3,0,2,1,3,1,4,3,8,1,6,7,14,8,8,1.0,M2020-01-08D,Race(2),,
12,0,2,2,4,0,0,1,1,0,0,2,2,0,2,5,7,26,26,0.0,M2020-01-08D,Race(2),,
9,2,6,5,13,1,3,15,19,3,4,5,12,6,13,25,44,6.5,6.5,0.0,M2020-01-08D,Race(2),,
7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,21,21,0.0,M2020-01-08D,Race(2),,
9,3,0,4,7,0,0,1,1,0,1,1,2,3,1,6,10,10,10,0.0,M2020-01-08D,Race(3),,
1,10,10,5,25,7,9,10,26,9,8,2,19,26,27,17,70,4.4,4.5,0.0,M2020-01-08D,Race(3),,
2,11,10,2,23,20,6,2,28,9,6,6,21,40,22,10,72,3.8,3.8,2.0,M2020-01-08D,Race(3),,
8,0,2,0,2,0,2,6,8,0,2,7,9,0,6,13,19,9,9,0.0,M2020-01-08D,Race(3),,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0.0,M2020-01-08D,Race(3),,
3,0,2,13,15,0,10,5,15,1,3,3,7,1,15,21,37,11,11,3.0,M2020-01-08D,Race(3),,
12,0,0,0,0,0,0,0,0,0,2,1,3,0,2,1,3,31,31,0.0,M2020-01-08D,Race(3),,
11,6,0,6,12,1,2,2,5,4,1,1,6,11,3,9,23,6,6,1.0,M2020-01-08D,Race(3),,
4,0,3,0,3,0,0,1,1,0,0,1,1,0,3,2,5,7,7,0.0,M2020-01-08D,Race(3),,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0.0,M2020-01-08D,Race(3),,
6,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,61,61,0.0,M2020-01-08D,Race(3),,
10,0,3,0,3,2,1,3,6,3,1,4,8,5,5,7,17,11,11,0.0,M2020-01-08D,Race(3),,
6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,71,67,0.0,M2020-01-08D,Race(4),,
5,17,11,2,30,13,5,3,21,12,11,2,25,42,27,7,76,2.9,3.5,1.0,M2020-01-08D,Race(4),,
4,0,3,0,3,2,1,1,4,4,0,2,6,6,4,3,13,16,16,3.0,M2020-01-08D,Race(4),,
7,11,10,2,23,14,9,4,27,7,6,10,23,32,25,16,73,2.65,2.6,0.0,M2020-01-08D,Race(4),,
3,0,0,13,13,0,1,0,1,1,0,3,4,1,1,16,18,7.5,7,0.0,M2020-01-08D,Race(4),,
1,0,2,3,5,0,11,5,16,1,5,2,8,1,18,10,29,11,10,2.0,M2020-01-08D,Race(4),,
12,0,2,3,5,0,0,1,1,0,0,0,0,0,2,4,6,8.5,8.5,0.0,M2020-01-08D,Race(4),,
2,2,2,2,6,1,2,4,7,1,2,3,6,4,6,9,19,11,11,0.0,M2020-01-08D,Race(4),,
10,0,0,2,2,0,0,1,1,0,0,0,0,0,0,3,3,71,67,0.0,M2020-01-08D,Race(4),,
11,0,0,0,0,0,1,11,12,0,0,2,2,0,1,13,14,23,21,0.0,M2020-01-08D,Race(4),,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0.0,M2020-01-08D,Race(4),,
9,0,0,0,0,0,0,0,0,0,2,2,4,0,2,2,4,126,101,0.0,M2020-01-08D,Race(4),,
12,0,0,3,3,0,2,1,3,0,4,2,6,0,6,6,12,15,15,2.0,M2020-01-08D,Race(5),,
6,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,2,26,26,0.0,M2020-01-08D,Race(5),,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0.0,M2020-01-08D,Race(5),,
3,11,11,2,24,17,11,1,29,12,9,1,22,40,31,4,75,3,3,1.0,M2020-01-08D,Race(5),,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0.0,M2020-01-08D,Race(5),,
5,3,6,7,16,0,3,6,9,0,6,4,10,3,15,17,35,7,7,3.0,M2020-01-08D,Race(5),,
9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,26,26,0.0,M2020-01-08D,Race(5),,
8,9,0,10,19,2,4,12,18,6,5,7,18,17,9,29,55,3.1,3.1,0.0,M2020-01-08D,Race(5),,
7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,21,21,0.0,M2020-01-08D,Race(5),,
1,5,2,2,9,0,3,5,8,0,1,4,5,5,6,11,22,14,14,0.0,M2020-01-08D,Race(5),,
2,2,11,6,19,10,6,4,20,7,1,7,15,19,18,17,54,7,7,0.0,M2020-01-08D,Race(5),,
10,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,26,26,0.0,M2020-01-08D,Race(5),,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,M2020-01-08D,Race(6),,
7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,34,34,0.0,M2020-01-08D,Race(6),,
6,2,3,6,11,1,10,6,17,2,3,7,12,5,16,19,40,5.5,5.5,2.0,M2020-01-08D,Race(6),,
5,7,10,2,19,3,6,4,13,2,8,5,15,12,24,11,47,3.8,3.8,3.0,M2020-01-08D,Race(6),,
3,0,0,0,0,1,0,2,3,4,0,2,6,5,0,4,9,12,12,0.0,M2020-01-08D,Race(6),,
2,0,6,2,8,10,7,3,20,6,4,0,10,16,17,5,38,4.6,4.6,0.0,M2020-01-08D,Race(6),,
1,9,5,10,24,9,6,3,18,7,7,3,17,25,18,16,59,4.6,4.6,0.0,M2020-01-08D,Race(6),,
9,0,6,0,6,0,1,0,1,0,0,0,0,0,7,0,7,26,26,0.0,M2020-01-08D,Race(6),,
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,M2020-01-08D,Race(6),,
4,9,0,8,17,4,0,10,14,3,3,3,9,16,3,21,40,9.5,9.5,0.0,M2020-01-08D,Race(6),,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,M2020-01-08D,Race(6),,
8,3,0,2,5,2,0,2,4,2,0,6,8,7,0,10,17,7,7,1.0,M2020-01-08D,Race(6),,
2,10,0,0,10,4,4,9,17,1,6,8,15,15,10,17,42,5,5,0.0,M2020-01-08D,Race(7),,
8,0,0,3,3,0,2,0,2,0,0,2,2,0,2,5,7,21,21,0.0,M2020-01-08D,Race(7),,
1,0,13,3,16,5,9,5,19,7,3,4,14,12,25,12,49,7,7,0.0,M2020-01-08D,Race(7),,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0.0,M2020-01-08D,Race(7),,
11,0,0,2,2,1,1,2,4,2,1,2,5,3,2,6,11,12,12,0.0,M2020-01-08D,Race(7),,
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0.0,M2020-01-08D,Race(7),,
7,0,0,15,15,3,0,0,3,2,1,2,5,5,1,17,23,5.5,5.5,0.0,M2020-01-08D,Race(7),,
9,0,2,0,2,0,1,0,1,0,0,0,0,0,3,0,3,21,21,0.0,M2020-01-08D,Race(7),,
6,2,12,5,19,3,6,7,16,3,9,5,17,8,27,17,52,6,6,3.0,M2020-01-08D,Race(7),,
5,2,3,0,5,0,1,2,3,0,1,3,4,2,5,5,12,13,13,2.0,M2020-01-08D,Race(7),,
4,16,0,2,18,14,6,5,25,9,5,0,14,39,11,7,57,4.4,4.4,1.0,M2020-01-08D,Race(7),,
3,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,51,51,0.0,M2020-01-08D,Race(7),,
6,2,8,2,12,12,3,10,25,13,4,1,18,27,15,13,55,5.5,5.5,0.0,M2020-01-08D,Race(8),,
10,0,5,0,5,0,0,1,1,0,0,0,0,0,5,1,6,14,14,0.0,M2020-01-08D,Race(8),,
4,14,0,7,21,2,12,5,19,3,5,8,16,19,17,20,56,6.5,6.5,3.0,M2020-01-08D,Race(8),,
11,3,0,2,5,1,1,1,3,3,1,1,5,7,2,4,13,13,13,0.0,M2020-01-08D,Race(8),,
